Date,Close,High,Low,Open,Volume
2000-03-03,0.9588159918785095,0.9605720081569851,0.898890511200002,0.935407208752658,323366400
2000-03-06,0.941493809223175,0.9672432765576598,0.9363433756898467,0.9438344971414245,210560000
2000-03-07,0.9204258322715759,0.9546027404831529,0.9073170181798952,0.9471116180993099,273011200
2000-03-08,0.9138718843460083,0.9283851723089184,0.8881224121426199,0.9204258917662297,271230400
2000-03-09,0.9157443642616272,0.9363433985660474,0.8857815779324181,0.9054443970540467,276718400
2000-03-10,0.9419623613357544,0.9583481837494723,0.9063809697164207,0.9115314054069299,248606400
2000-03-13,0.9087218642234802,0.9475801648089098,0.8951448869128806,0.914808516173314,303956800
2000-03-14,0.8558180928230286,0.9307258176064818,0.85394546221114,0.908019221320327,428579200
2000-03-15,0.87079918384552,0.9007627650836354,0.8548815282488234,0.8661178087054371,443609600
2000-03-16,0.9105939865112305,0.9138717899814498,0.857690574543254,0.8787586678495046,378100800
2000-03-17,0.9363434910774231,0.9363434910774231,0.8960807335626456,0.89982679481158,305043200
2000-03-20,0.9213624000549316,0.9457074043324271,0.916680922340589,0.9251083623226729,204489600
2000-03-21,1.0107834339141846,1.0243603093441114,0.9110632281212971,0.9180853946791486,524328000
2000-03-22,1.080072283744812,1.0814775567688513,0.9855017397601664,0.9946313638438206,567996800
2000-03-23,1.058537244796753,1.1264220231444335,1.04870543135313,1.0636867803530636,562564800
2000-03-24,1.0388740301132202,1.0782004993928915,1.0149970737436198,1.066964208150669,446913600
2000-03-27,1.04542875289917,1.084287060911944,1.0252969619541705,1.0309155571537012,279182400
2000-03-28,1.0421512126922607,1.0636865662541393,1.0271689665968633,1.028105281968583,202966400
2000-03-29,1.0182746648788452,1.0444923055370674,1.002473611773555,1.0440242476822987,239836800
2000-03-30,0.9419623613357544,1.0313832980798718,0.9396215724247993,1.0004834842824484,414400000
2000-03-31,1.0173382759094238,1.0281055049703796,0.9438349029657219,0.9546030321377836,404633600
2000-04-03,0.9986106157302856,1.0449600253696438,0.969584140049187,1.014996434248214,328563200
2000-04-04,0.9536665081977844,0.9962699576791545,0.8745454591169429,0.9934611115807647,660329600
2000-04-05,0.9766073226928711,0.9953338337236047,0.9288535294176246,0.9473459115546115,457665600
2000-04-06,0.9377487897872925,1.0075061808581045,0.9232347022841821,0.9784797060612754,259627200
2000-04-07,0.9869063496589661,0.9878425650602748,0.9400895788538595,0.9531983946940829,242435200
2000-04-10,0.9363434910774231,0.9943973391921497,0.934470960514528,0.9864380591736228,212262400
2000-04-11,0.8946765065193176,0.9354073283066873,0.8843765366146974,0.9251082585130436,541822400
2000-04-12,0.8183643817901611,0.8913995939449326,0.7855927879506612,0.8913995939449326,941136000
2000-04-13,0.8525412678718567,0.8988906854479929,0.8127466588844606,0.8352191810521207,529827200
2000-04-14,0.838028073310852,0.8839084855366017,0.8164918154630294,0.8188325543399444,667620800
2000-04-17,0.9279171228408813,0.9283852805701074,0.816959890539495,0.8202377447365725,409561600
2000-04-18,0.9503896236419678,0.9503896236419678,0.8942083940962596,0.9251083053753882,390924800
2000-04-19,0.9073172211647034,0.9756701527689291,0.8970172506226343,0.9452392990028625,520150400
2000-04-20,0.8904632925987244,0.9344712236433808,0.8768863170561865,0.9265127414824159,722120000
2000-04-24,0.9026354551315308,0.9026354551315308,0.8595638606193252,0.8614363907973346,443620800
2000-04-25,0.9611569046974182,0.9644347088303804,0.9143401324791688,0.9148082902001182,391641600
2000-04-26,0.9087218642234802,0.9588163529365479,0.8988908496921084,0.9485163804697389,366912000
2000-04-27,0.9494526386260986,0.9513260699578223,0.8732579300862918,0.8778226937443385,326603200
2000-04-28,0.9293213486671448,0.9550709198028345,0.9087215117364227,0.952262073885169,249580800
2000-05-01,0.9311938881874084,0.9372805371808075,0.9129355414041235,0.9354071066455645,226195200
2000-05-02,0.8829721212387085,0.9457073601013105,0.8801632747464107,0.9232348879531935,236432000
2000-05-03,0.8619048595428467,0.9082534736103426,0.8361553850307647,0.890931338058855,489798400
2000-05-04,0.8291323184967041,0.8633092278303958,0.828196003177218,0.8623729125109098,399515200
2000-05-05,0.8473914265632629,0.8595639237433236,0.829366259522644,0.8300684458894273,284076800
2000-05-08,0.8249190449714661,0.8516047815202005,0.823982729657208,0.8396663112079824,184900800
2000-05-09,0.7898058891296387,0.8333464525025545,0.7855926201346817,0.8263234874062427,327140800
2000-05-10,0.7439256310462952,0.786529090066894,0.7397115108503902,0.7795061231436778,535091200
2000-05-11,0.7701433300971985,0.7809114602044963,0.741585002498667,0.7593752499960775,499744000
2000-05-12,0.8061926364898682,0.8277280426853022,0.7847730445790672,0.7940201351231302,306913600
2000-05-15,0.7565662860870361,0.8094696626720191,0.7500114274270817,0.8094696626720191,678932800
2000-05-16,0.7916785478591919,0.8169598645312193,0.7696750352737254,0.7829004657002414,440451200
2000-05-17,0.7593752145767212,0.7766973034381152,0.7518840896029416,0.7762291456318849,398092800
2000-05-18,0.7546936273574829,0.7860607938332331,0.7537573119425044,0.7715475548579173,373777600
2000-05-19,0.7041308879852295,0.7434573323921605,0.6994486112014788,0.7434573323921605,740667200
2000-05-22,0.6736989617347717,0.7022581222546932,0.6442043362265796,0.7022581222546932,755507200
2000-05-23,0.6428002119064331,0.6994487514866907,0.6413957886216611,0.6779133943465734,517585600
2000-05-24,0.6568451523780823,0.6722946552642026,0.6217319775545909,0.6456089184323477,678462400
2000-05-25,0.653684675693512,0.6940648438427562,0.6442044092947449,0.662931763403282,406750400
2000-05-26,0.6470133662223816,0.6732309964036219,0.6385868280184921,0.6591858659529066,181148800
2000-05-30,0.6559088230133057,0.6601220915422834,0.6123691145605125,0.6563769306235336,713059200
2000-05-31,0.629223108291626,0.6835309479821678,0.6278186852934861,0.6507593111412575,433507200
2000-06-01,0.6676132082939148,0.6708901615646808,0.6020691422632035,0.6123691098051727,903840000
2000-06-02,0.693362832069397,0.7472025197599489,0.6666770420797317,0.7022583787675541,792848000
2000-06-05,0.6839990019798279,0.7134936328423083,0.6718265035149658,0.6989803962267529,323668800
2000-06-06,0.6957035064697266,0.7247299844426078,0.6765088404232967,0.6889154697367489,525481600
2000-06-07,0.7233256697654724,0.7266026741993664,0.6863399551465077,0.7013221541855372,337019200
2000-06-08,0.7102168202400208,0.7378388780040475,0.6975761607477824,0.7312849194348802,238526400
2000-06-09,0.7172396183013916,0.7336253848433432,0.7069396507185368,0.7247298400981499,252358400
2000-06-12,0.683062732219696,0.7223891731432154,0.6807220440905913,0.7219210155149322,290337600
2000-06-13,0.7078761458396912,0.7092805691334694,0.6605904611921257,0.6830629341023697,351456000
2000-06-14,0.6774452328681946,0.7209849547782193,0.6751044940689632,0.7092805606956862,277446400
2000-06-15,0.6919583082199097,0.699448580577177,0.6666769450555375,0.6835309204656108,248572800
2000-06-16,0.683062732219696,0.7022582451085725,0.667145072821135,0.700384814496951,303564800
2000-06-19,0.7237935662269592,0.733157268474877,0.672762736641644,0.678381278029777,394004800
2000-06-20,0.7584386467933655,0.7785696257926804,0.7369024447499595,0.7378387100449496,501390400
2000-06-21,0.8333463668823242,0.8530091869494562,0.7537571711767274,0.7565660668909316,490000000
2000-06-22,0.8052554726600647,0.8633093295947277,0.8024466263828258,0.8352191166065709,467712000
2000-06-23,0.7743561267852783,0.8183639858295229,0.7612473155698863,0.8057233321557816,204965600
2000-06-26,0.8108740448951721,0.8202377496030785,0.7809112999667711,0.7865289927261486,185354400
2000-06-27,0.7752927541732788,0.8314731319802857,0.773420173258506,0.8057236567187067,203470400
2000-06-28,0.8155552744865417,0.8296003530849543,0.7715474082172603,0.7987013501893722,286428800
2000-06-29,0.767802357673645,0.808065066173723,0.7649926616492846,0.7949562517751979,203660800
2000-06-30,0.7846563458442688,0.8230465267955679,0.774356376544361,0.7912103535167085,323097600
2000-07-03,0.7987013459205627,0.8136826896697721,0.7809111064814543,0.7809111064814543,70828800
2000-07-05,0.7734202742576599,0.8267918126652557,0.760311456049903,0.7977653295138649,265216000
2000-07-06,0.7762290835380554,0.7930838633499019,0.7434574896555517,0.7865290545129298,309545600
2000-07-07,0.8155552744865417,0.8211738159886828,0.7809111106551805,0.7879332249020734,263603200
2000-07-10,0.8558180928230286,0.8726728684655061,0.8052553660926582,0.8104058003615665,397796000
2000-07-11,0.8530092239379883,0.8876541894847269,0.8305367070837147,0.8539454392063951,357896000
2000-07-12,0.8820356726646423,0.882971887906448,0.8445817623399455,0.8707993895536914,225433600
2000-07-13,0.8464552760124207,0.9082533890086191,0.8202376462258427,0.8764180671706797,445659200
2000-07-14,0.8642454147338867,0.8839082358215059,0.852072915931349,0.8558180770738898,190276800
2000-07-17,0.8736094236373901,0.8810996481045777,0.8558183278040875,0.8726731080743627,260002400
2000-07-18,0.8576905131340027,0.8820356080689178,0.8520728220453366,0.8764179169802517,318404800
2000-07-19,0.7893378138542175,0.851136732760698,0.7752927323002556,0.8267916813704943,457872800
2000-07-20,0.8258552551269531,0.854881728016716,0.8108738610562074,0.8239826746296511,465572800
2000-07-21,0.8024464845657349,0.8333463884749645,0.7930836319588674,0.8143849542419876,196235200
2000-07-24,0.7294122576713562,0.7921466403385828,0.7116211647335215,0.7874652133038553,412171200
2000-07-25,0.7500115036964417,0.758438894223834,0.7350301039474875,0.7537574662093148,211607200
2000-07-26,0.7500115036964417,0.7678026003578349,0.7378389507549642,0.7467344990856608,210470400
2000-07-27,0.7790378928184509,0.797765252802111,0.7472025659924143,0.749075146971659,294985600
2000-07-28,0.7237935662269592,0.7865287860929426,0.7022582162001247,0.7832517828421693,237893600
2000-07-31,0.7612475156784058,0.7734200650164307,0.7303485097333027,0.7364343093438005,155299200
2000-08-01,0.7387750148773193,0.766397065962139,0.7378386995894393,0.7537572096250161,137284000
2000-08-02,0.7078761458396912,0.7481388639134694,0.7069398803125624,0.7340937808707908,162355200
2000-08-03,0.7191120982170105,0.720048413380428,0.6629317382335964,0.6825945066838147,339897600
2000-08-04,0.7097485661506653,0.7678023663443909,0.6938309056527162,0.7411165795906491,263121600
2000-08-07,0.7181759476661682,0.7350298733279825,0.7069397138567268,0.7172396823594922,187348000
2000-08-08,0.7003849148750305,0.7191122728195997,0.6938309571705409,0.7181760074350049,176674400
2000-08-09,0.7116212248802185,0.725666357276289,0.7078761129395955,0.7209849298458842,379640800
2000-08-10,0.7125576138496399,0.7256664321077229,0.7097487671029796,0.7191124230280668,251714400
2000-08-11,0.7144306898117065,0.7191121157243149,0.6825945233020718,0.7017900347486205,238056000
2000-08-14,0.7050672769546509,0.7144309320532231,0.6938310408548706,0.713025708705159,156660000
2000-08-15,0.6994486451148987,0.7181760029423152,0.6966397989725226,0.7078760336467879,114200800
2000-08-16,0.72660231590271,0.7340934367313454,0.7013218083550141,0.7022581234493732,143673600
2000-08-17,0.7706112265586853,0.7855926220188426,0.7237936594086849,0.7247299247410899,270900000
2000-08-18,0.7490751147270203,0.7762290129391642,0.7472025338283825,0.7696750548031813,190176000
2000-08-21,0.7565662860870361,0.7724839498177425,0.7434574688781723,0.7528202739489243,134467200
2000-08-22,0.7743561267852783,0.7912100983215837,0.7546933600175071,0.7584384703322743,276802400
2000-08-23,0.8136828541755676,0.8202377122049211,0.7649927520575113,0.7710794523762063,236863200
2000-08-24,0.8406025171279907,0.8483276675330299,0.7996375773186433,0.8190663175857171,310766400
2000-08-25,0.8511366248130798,0.8614365933430014,0.8445818175320535,0.8464552482611989,334460000
2000-08-28,0.8698632717132568,0.88390840376176,0.8548819242104759,0.8576907705979762,359004800
2000-08-29,0.8867183327674866,0.8904633953800853,0.8642457568201027,0.8670546037857289,267030400
2000-08-30,0.891399085521698,0.8988902056137249,0.8794606191872176,0.8839079654296711,285392800
2000-08-31,0.9129356145858765,0.9213621521899746,0.8829719249984592,0.8834400826451838,419596800
2000-09-01,0.9503896236419678,0.9531984700927312,0.9157446504367118,0.9185534968874752,256872000
2000-09-05,0.9354075193405151,0.9606889415018779,0.9325986724583993,0.9386854241495358,298642400
2000-09-06,0.875481903553009,0.9344711807468613,0.8651819329003297,0.9194897325651613,355404000
2000-09-07,0.9288530945777893,0.9372804306469912,0.8726726876751977,0.8857814992919502,217464800
2000-09-08,0.8820356726646423,0.9232346439811832,0.8764179811645657,0.9232346439811832,195518400
2000-09-11,0.875481903553009,0.9045083843957993,0.8707996259252844,0.8792270655737581,187381600
2000-09-12,0.8651818037033081,0.8998268725085699,0.8539455192202641,0.8590959538330136,187997600
2000-09-13,0.8689272403717041,0.891399716442959,0.8502007270469426,0.8502007270469426,305984000
2000-09-14,0.851839005947113,0.8932720133819183,0.8511367193764513,0.8773543512163214,426552000
2000-09-15,0.8274940252304077,0.8717367854536164,0.8127467051889196,0.8651819764914305,394514400
2000-09-18,0.9087218642234802,0.9101262377209016,0.8249193611954543,0.8277282082026526,424536000
2000-09-19,0.8979541063308716,0.9063806433389772,0.8773541712088309,0.8951444605630393,271510400
2000-09-20,0.9145745038986206,0.9204262269315868,0.8773546050456472,0.889995266913014,227388000
2000-09-21,0.84926438331604,0.8932722182403691,0.8277281736153241,0.8764183368025882,510490400
2000-09-22,0.781847357749939,0.7855925185988436,0.7490749250420458,0.7537571511985536,726700800
2000-09-25,0.801510214805603,0.8314729531775067,0.7799748138273475,0.7902739316345913,435551200
2000-09-26,0.7706112265586853,0.8202376397120604,0.7696749612262804,0.7987014368080301,290936800
2000-09-27,0.7331574559211731,0.7902740989958765,0.7228574858279935,0.775292751640309,402259200
2000-09-28,0.801510214805603,0.8061924411812332,0.7209847522318589,0.7387749921859409,979585600
2000-09-29,0.38577330112457275,0.43446344645045937,0.38015560940569704,0.42229089761744837,7421640800
2000-10-02,0.3633016049861908,0.40075548618355333,0.35206537311867964,0.3998191960356148,2424788800
2000-10-03,0.3342752158641815,0.374537952215864,0.33240181001486263,0.3736016618420409,2038120000
2000-10-04,0.3539380729198456,0.35581062897718824,0.3277204378887459,0.3352115622291825,1466024000
2000-10-05,0.33052921295166016,0.3670468110085525,0.32959292262405415,0.35206544067754336,873006400
2000-10-06,0.33240175247192383,0.3436379851050971,0.3146115133596511,0.33989284926121593,612656800
2000-10-09,0.325847864151001,0.3427017928667473,0.3164841592582081,0.33895668095527054,597564800
2000-10-10,0.3127390742301941,0.3361478384127482,0.3071205057689823,0.3239753110415232,691101600
2000-10-11,0.2940116822719574,0.3146116243910205,0.28652143294384547,0.3015028067080613,1198422400
2000-10-12,0.29963022470474243,0.31180275079244263,0.29213910091672196,0.30431162700442216,1191064000
2000-10-13,0.33052921295166016,0.33146550327926616,0.29963018196203584,0.3033752932663004,1247752800
2000-10-16,0.32210269570350647,0.3483203267454144,0.3202292648232383,0.3342752208367095,820176000
2000-10-17,0.30150267481803894,0.3286565888478578,0.29494869389600104,0.32491145332053983,601720000
2000-10-18,0.30150267481803894,0.31554777689924746,0.28090274171025786,0.2912027082641484,834265600
2000-10-19,0.2837125360965729,0.29682135261421766,0.2743488564116011,0.28698954020131795,1506724800
2000-10-20,0.29213905334472656,0.30524786775895346,0.2837124905725533,0.2855850711899604,791263200
2000-10-23,0.3052479326725006,0.3080576292977321,0.29120282496275957,0.30360943053459793,551292000
2000-10-24,0.2827761471271515,0.31273890390770565,0.2818398570771738,0.30993003375777256,804451200
2000-10-25,0.2771577835083008,0.2874577566521071,0.276221517779755,0.285585200191925,663969600
2000-10-26,0.2771577835083008,0.2827763530001066,0.262176406712494,0.2818400622684703,721851200
2000-10-27,0.27809396386146545,0.28745764255709116,0.26779399480582716,0.2827762407631892,744503200
2000-10-30,0.28933030366897583,0.29869398496634675,0.28090288798868296,0.2865214568115665,639189600
2000-10-31,0.29307541251182556,0.3033753584199257,0.28839398487148055,0.2958851091996928,885880800
2000-11-01,0.3071204721927643,0.31273904003972114,0.29120280932525444,0.29120280932525444,575366400
2000-11-02,0.3342752158641815,0.3361477716087467,0.3155478581966981,0.3164841235674402,590693600
2000-11-03,0.3333381116390228,0.3445743724424518,0.3286567092669261,0.3445743724424518,515821600
2000-11-06,0.3211665153503418,0.338956763902071,0.31273912387775976,0.3361478917764729,393478400
2000-11-07,0.31929299235343933,0.32678409038474115,0.3118027194238041,0.32210268855602975,301963200
2000-11-08,0.3005664646625519,0.3211664032517281,0.2968213281386982,0.32022926276523356,422088800
2000-11-09,0.30243897438049316,0.3071203751832979,0.2855850263790693,0.2977575485746131,476834400
2000-11-10,0.2855850160121918,0.297757537765867,0.2855850160121918,0.2900323628654143,422251200
2000-11-13,0.2902665138244629,0.2996302183357865,0.27341258579533095,0.28090283431622204,431816000
2000-11-14,0.3033753037452698,0.3071204401819759,0.2930753596934378,0.29869390195169765,409001600
2000-11-15,0.2977575957775116,0.30243902232552855,0.2883939175798611,0.3000983090515201,282357600
2000-11-16,0.2846488058567047,0.2968213310302609,0.2827762500780765,0.2921390789773805,239372000
2000-11-17,0.2771577835083008,0.2883940473837434,0.2734126705879366,0.2874577566521071,446180000
2000-11-20,0.2837125360965729,0.29213910022085793,0.27341259095574527,0.27856215097528525,408066400
2000-11-21,0.28183990716934204,0.2921390245403695,0.28090276684834425,0.2874575984615109,301952000
2000-11-22,0.2771577835083008,0.28652149092356133,0.2752852270481187,0.2818400622684703,280532000
2000-11-24,0.28933030366897583,0.29213915052638517,0.2818400287138259,0.2825422404281782,160932800
2000-11-27,0.2799666225910187,0.2986939852004375,0.27715775072832044,0.29775769457953805,258792800
2000-11-28,0.2701355516910553,0.28464878950657224,0.26873112868698334,0.27996653772263885,269124800
2000-11-29,0.2631126344203949,0.2743488706013157,0.2584312068866527,0.27107189133016385,492150400
2000-11-30,0.24719487130641937,0.2546851173441922,0.24157630541971356,0.2500037166959685,809597600
2000-12-01,0.25562232732772827,0.2621763100259956,0.25187634068065595,0.2546851868366161,385705600
2000-12-04,0.25000378489494324,0.2574948830807591,0.24625864835287717,0.2574948830807591,371520800
2000-12-05,0.2546851336956024,0.2612399651309445,0.24532230679496406,0.25374886850769185,613978400
2000-12-06,0.21442244946956635,0.22472239258787932,0.20974102309720724,0.2191047009435111,1374464000
2000-12-07,0.21442244946956635,0.2228498370407827,0.20974102309720724,0.21629585512132696,408917600
2000-12-08,0.2256586253643036,0.2294046106117481,0.21629580000834672,0.22191349022130644,435624000
2000-12-11,0.22753126919269562,0.23034096519091324,0.22284984270142297,0.22753126919269562,332511200
2000-12-12,0.23034094274044037,0.2397037698073469,0.22472237639323248,0.2284675122206104,386260000
2000-12-13,0.22472241520881653,0.23314982863142886,0.22284985947322528,0.23314982863142886,344887200
2000-12-14,0.21629591286182404,0.2284675896748942,0.21629591286182404,0.22519061034191126,263317600
2000-12-15,0.210677370429039,0.2200410508112636,0.20974107990038043,0.21816846975394646,513945600
2000-12-18,0.21348614990711212,0.21910469141171887,0.20880473623994947,0.21816840117736316,325808000
2000-12-19,0.2097409963607788,0.22846749956158874,0.2097409963607788,0.21535868728904006,374007200
2000-12-20,0.21535879373550415,0.21910478131147362,0.20412339382406697,0.20646410786882394,565331200
2000-12-21,0.210677370429039,0.22472245344838623,0.20786851134460585,0.2134862170119296,366844800
2000-12-22,0.22472241520881653,0.22472241520881653,0.21161359994568563,0.21161359994568563,318052000
2000-12-26,0.22004105150699615,0.2247224541589206,0.21348621768693687,0.22284989809876785,216815200
2000-12-27,0.22191354632377625,0.22191354632377625,0.21254986849611923,0.21489058167763747,325466400
2000-12-28,0.22191354632377625,0.22378612687022215,0.21442244904256516,0.2153587143127098,305177600
2000-12-29,0.2228497713804245,0.22472232637579237,0.21723208139124997,0.22004092638583725,630336000
2001-01-02,0.2228497713804245,0.22846746136959906,0.2181683463873984,0.2228497713804245,452312000
2001-01-03,0.2453223019838333,0.2500037278438809,0.21629583145100803,0.21723212162363267,817073600
2001-01-04,0.25562232732772827,0.2771576812969084,0.25187634068065595,0.27177406783234526,739396000
2001-01-05,0.2453223019838333,0.26030369483809607,0.24064005102229036,0.2537488635313038,412356000
2001-01-08,0.24813120067119598,0.2544511294368788,0.23876752184304273,0.2537489179077008,373699200
2001-01-09,0.25749486684799194,0.26428292796525227,0.2481311884798993,0.25187632478586774,588929600
2001-01-10,0.24813120067119598,0.25468518327788414,0.24064010258957136,0.2500037814177246,580781600
2001-01-11,0.26966744661331177,0.27715769506698434,0.24344981430813684,0.24344981430813684,803734400
2001-01-12,0.25749486684799194,0.26966741619787077,0.2556223111965476,0.26779398543863525,423376800
2001-01-16,0.25655868649482727,0.2734126430568072,0.25468525511512025,0.26124008967543655,306118400
2001-01-17,0.2518764138221741,0.2631126768167203,0.2471950105371845,0.2631126768167203,840873600
2001-01-18,0.2799666225910187,0.2809028882088305,0.2640489319431009,0.2668578038057992,1227010400
2001-01-19,0.29213905334472656,0.2930753436534301,0.2799665292392032,0.29120276303602305,776664000
2001-01-22,0.28839388489723206,0.29401157611575646,0.27622136215147075,0.28558503928796986,519327200
2001-01-23,0.3071204721927643,0.313675305494173,0.28558511658621044,0.2893302534132675,879530400
2001-01-24,0.3071204721927643,0.3099301686671159,0.2930753902403246,0.30899390321266407,717091200
2001-01-25,0.29869383573532104,0.30805751235448675,0.2958849902812446,0.30805751235448675,489708800
2001-01-26,0.29307541251182556,0.2968213747252937,0.28558513828850757,0.2921391219831395,482820800
2001-01-29,0.32491153478622437,0.32584782515358035,0.2930753620126853,0.2930753620126853,855528800
2001-01-30,0.325847864151001,0.3295929760624777,0.3127390473467314,0.3230389927127677,692423200
2001-01-31,0.323975145816803,0.3370839570625354,0.32116630057268986,0.3221025906550853,730704800
2001-02-01,0.3164841830730438,0.32210275147406275,0.30712050247873557,0.3099301992301589,369695200
2001-02-02,0.308993935585022,0.32865673733960105,0.30712050436884847,0.3164841850207836,427341600
2001-02-05,0.30243897438049316,0.3080575154496501,0.2958849932541063,0.3071203751832979,286115200
2001-02-06,0.3164841830730438,0.3204633991576566,0.2996302530890712,0.3019709419591056,462711200
2001-02-07,0.31086644530296326,0.31273902613477506,0.2968213389719113,0.30946202218064545,393887200
2001-02-08,0.31086644530296326,0.3155478723794107,0.3024390564642646,0.3080575990583277,604128000
2001-02-09,0.28652140498161316,0.3118027473381006,0.27996657172738043,0.30712046998237774,590083200
2001-02-12,0.29494863748550415,0.2996300622500729,0.28183982804402335,0.2855849628550644,274120000
2001-02-13,0.28652140498161316,0.30618420453466433,0.28464882408002024,0.2986939309344587,237070400
2001-02-14,0.29213905334472656,0.29401160895905437,0.27715765831309264,0.28745762680428816,309120000
2001-02-15,0.3005664646625519,0.3080575878150201,0.294948772378312,0.294948772378312,311416000
2001-02-16,0.2846488058567047,0.2921390789773805,0.2809028191915977,0.2846488058567047,263911200
2001-02-20,0.2743489444255829,0.2912029031828251,0.27247638791005246,0.28745776514867305,314893600
2001-02-21,0.2827761471271515,0.29869380306587007,0.27341247153213205,0.27341247153213205,390258400
2001-02-22,0.28183990716934204,0.29026644410759533,0.26966738426400644,0.28558504303181353,431961600
2001-02-23,0.28183990716934204,0.2827761973857291,0.273412520126478,0.27903021141864687,293865600
2001-02-26,0.29213905334472656,0.2949487493724524,0.27809394862179615,0.2855850711899604,206438400
2001-02-27,0.2902665138244629,0.2912028042657303,0.2799665688780374,0.2888620906641031,348516000
2001-02-28,0.2734125554561615,0.291202771952473,0.27153997478141717,0.2902664816151009,508233600
2001-03-01,0.28090280294418335,0.28090280294418335,0.257494869443528,0.2668577228043662,330461600
2001-03-02,0.28839388489723206,0.3061841238645942,0.27341251654220855,0.27434878174324495,406201600
2001-03-05,0.3052479326725006,0.3071204886850432,0.28839397844240333,0.290266534454946,324172800
2001-03-06,0.32210269570350647,0.33052923418402086,0.3099301455672221,0.31039830326263823,731802400
2001-03-07,0.3183566927909851,0.32397523492913144,0.3108664200777005,0.3192929831309157,419540800
2001-03-08,0.3118027448654175,0.3164841470761089,0.3061842021065378,0.3099301639786746,204859200
2001-03-09,0.3033753037452698,0.3099301363634763,0.29963019231164434,0.3089938710066103,299135200
